asin,price,rank
B00FL62RXG,399.99,1939985
B00FL61GZ6,29.94,161258
B00FL65JUE,272.48,2826380
B00FL5ZYNM,27.7,141020
B00FL6B5WK,72.35,1396997
B00FL696R6,32.98,965840
B00FL79KZI,119.29,1421261
B00FLLLGXI,3.15,566340
B00FM8SYBC,12.24,842050
B00FMIL4KU,3.35,1377707
B00FMIL5B8,3.35,2158454
B00FMLEDBO,14.86,366079
B00FMPAF3U,39.5,2051188
B00FMVMIS4,9.41,1646819
B00FMWB12W,5.62,171563
B00FN3GCOC,14.75,258714
B00FO6Q7GQ,9.79,719721
B00FOBQO0K,21.7,1843051
B00FOGWZ8U,18.7,1292601
B00FOGX2V4,9.19,1126152
B00FOGXEE4,3.99,1727986
B00FOGX36I,6.83,1094627
B00FOGY4XE,9.99,914174
B00FOGYK06,21.7,1102081
B00FOGYD9E,7.25,1201236
B00FOGYQ0K,21.7,782934
B00FOGZ0MI,20.0,1575154
B00FOGZEUG,6.92,2721975
B00FOGZKEG,9.19,1236176
B00FOGZNRK,3.99,1215454
B00FORU8U6,28.51,1208786
B00FOXYZMC,129.99,2312692
B00FP0HB1G,13.99,17933
B00FPIX7QQ,10.0,2501055
B00FPJDY54,245.0,763134
B00FPZLXPG,14.9,998294
B00FPZBLVW,7.49,112817
B00FQ13MPI,17.99,179307
B00FQKE6WM,14.99,242928
B00FQO0GNQ,25.0,2594030
B00FQPKNHY,16.97,820145
B00FQPKP04,16.97,784411
B00FQPKO50,16.97,178571
B00FQR5WNC,21.99,1840643
B00FQR9JPE,18.24,691881
B00FREMKAW,7.59,727990
B00FREZFF4,4.0,867026
B00FRP93PG,3.9,331573
B00FRYB9F4,13.74,1303370
B00FS3Z3YM,58.0,1291185
B00FS6SH1A,4.89,1274938
B00FS6SECC,4.89,274072
B00FSFG0RY,12.99,1262144
B00FSX5JO6,122.05,2536617
B00FTBJ6HI,10.99,777446
B00FU5BBNU,7.99,1060145
B00FUMQPQ6,27.54,223381
B00FVG0AA8,5.1,1594481
B00FVVRKVA,7.99,393489
B00FVY8WEQ,24.99,1553405
B00FW5ED4W,24.5,648126
B00FW6HY0Q,16.95,547327
B00FW6JXNM,12.9,148852
B00FW6MJ6K,6.95,210034
B00FW9EC3A,14.51,772330
B00FWIDVVU,5.96,680674
B00FWI7KYE,16.34,670412
B00FWJ3K74,20.75,111561
B00FWTGEKO,15.92,1107379
B00FX3UA5E,29.99,1597824
B00FXH6NRY,198.0,1624609
B00FXSD6QE,52.95,1022036
B00FXTE88S,11.8,204508
B00FY0NQSO,9.99,127892
B00FY0Q0VE,10.2,895793
B00FYJZT6C,5.99,856515
B00FYOVOGQ,11.99,486260
B00FZ3OXFU,19.88,414323
B00FZERN3I,4.36,348015
B00FZKSMKK,34.1,1277769
B00FZLGCAG,7.7,1022777
B00FZM7KF6,2.28,81765
B00FZMF1OI,6.17,421815
B00FZNKH32,24.48,1699157
B00FZPP80C,47.44,669809
B00G0U5TZK,12.99,388284
B00G0U5NYW,8.79,1610575
B00G0U5U7C,12.78,86215
B00G14QJA4,10.45,267686
B00G1KYCZM,36.0,1903595
B00G1WVKF0,39.95,410607
B00G2J21J6,15.39,54914
B00G2P9LO8,21.99,307734
B00G2PGKPG,4.99,894341
B00G2VJOIK,124.02,1702625
B00G2VKPMY,41.83,1328953
B00G3C8FHE,48.39,477820
B00G3CY2PI,12.99,241271
B00G3K0TCA,17.82,384886
B00G3LD7XW,29.99,1592056
B00G40FJH4,47.95,13517
B00G4EJUEI,10.05,1270991
B00G4ELN02,10.29,131836
B00G4EOZZ2,32.93,86873
B00G4IAAC0,49.95,1288649
B00G4S1N7G,8.99,145540
B00G4S6U9M,4.95,698219
B00G4UC7D8,8.5,350977
B00G4UBE8M,10.95,1486803
B00G5K7750,37.49,1045977
B00G5L867C,8.44,76542
B00G5M5LCO,38.73,1012597
B00G5TKU4Q,25.72,898885
B00G6214LA,10.78,68615
B00G6JZWAC,9.34,632642
B00G6Q8JVE,25.0,226022
B00G70ETSQ,16.0,316494
B00G70DQ0I,17.95,348741
B00G7TKKC6,9.85,1701633
B00G7UFXJA,40.0,961284
B00G7XIV96,9.99,1984275
B00G7XX8OY,9.89,1275460
B00G8C5HNY,20.49,1535239
B00G8NRWYK,3.99,1387421
B00G8XSV3G,6.25,1223628
B00G9GFJ7I,1.98,776146
B00G9IELAC,8.0,974122
B00GADOGRY,9.29,290532
B00GAFKXAQ,5.99,736176
B00GB1TQES,8.18,152546
B00GBELBC0,95.29,129469
B00GBEY1RM,54.91,1117250
B00GBF24ZM,80.0,2557214
B00GBYNAJM,5.99,501592
B00GCEJCYI,9.99,1053645
B00GCRTTHA,24.97,59383
B00GE5GLQC,3.88,361878
B00GEDZEJE,60.0,528816
B00GEE4DUO,39.0,664775
B00GEH6R6E,30.99,2097360
B00GF82YE6,13.18,288415
B00GG03AE6,14.95,473775
B00GGLFD7M,52.0,205316
B00GGOM4YY,6.29,262270
B00GHJOM2U,15.55,275619
B00GIX3DFM,6.93,1179033
B00GIX1RUA,10.7,541739
B00GIX3TO2,29.51,520822
B00GIX5HN8,16.25,1175843
B00GIX4IRY,9.78,512253
B00GIX775Y,12.38,654405
B00GIX8ULE,8.36,679078
B00GIX7WMM,12.53,681242
B00GIX9DJM,8.36,679078
B00GIXFF3K,25.7,1407078
B00GIXLOOE,9.67,802494
B00GJACYTA,7.99,933093
B00GJBCL1A,15.98,382116
B00GJFNV8I,69.99,76804
B00GJMWC1I,28.19,181619
B00GJVK1GM,15.0,677539
B00GJYV8J8,36.0,707299
B00GK6K7UQ,89.0,764222
B00GKH766S,74.34,1926371
B00GKH887E,42.9,1824706
B00GKHA1LA,9.99,1219660
B00GKHEBBG,26.24,245147
B00GKHKZGG,99.96,1618857
B00GKHJCNI,24.34,1476105
B00GKMRAZ0,7.99,1586264
B00GKPBBIE,49.89,381846
B00GKX45WU,59.94,1250044
B00GL4YWKS,5.45,978281
B00GLNQHSO,29.99,147085
B00GLNL4PK,28.77,543132
B00GLNG1B2,64.95,1185723
B00GLNWZJO,27.89,2230365
B00GLNUSRA,13.5,698022
B00GLNXAXY,18.16,586971
B00GLNYQAU,24.83,1224902
B00GM331X2,35.0,924541
B00GM30OEG,4.95,846293
B00GM3Q09Y,9.99,1060589
B00GMCP5NC,4.77,402364
B00GMDEHSA,8.75,1730450
B00GMN0PP4,5.99,784235
B00GMOASFK,22.0,1119345
B00GMOKVZW,10.99,350499
B00GMOT7PM,25.95,197977
B00GMOYAWM,7.39,132200
B00GMOYQD0,109.66,701441
B00GMP0V74,24.99,502660
B00GMP10QK,28.99,774939
B00GMP1ACE,30.77,249324
B00GMP0U98,24.99,1161030
B00GMP34L4,14.08,528821
B00GMP3GTE,26.19,1434027
B00GMP2276,11.0,260865
B00GMP67M2,15.95,262364
B00GMP8FYU,12.27,1215068
B00GMPA6OW,10.96,377039
B00GMPDFG8,12.19,1063712
B00GMPDYGO,47.77,2755724
B00GMPN7NO,15.05,237462
B00GMPSE7S,19.99,1635065
B00GMQ3QDE,11.99,1085587
B00GMUP7IW,9.95,1748060
B00GNKLEKG,32.99,50363
B00GNPL4EW,5.09,1124191
B00GOFW4AO,29.45,820163
B00GOML9YY,9.1,1312872
B00GP2O6L6,22.99,509628
B00GP411CG,14.85,887689
B00GP4JCOA,6.99,1008259
B00GPZOK8W,5.82,870074
B00GQS16EE,19.98,1978014
B00GQVI23Y,18.89,1590413
B00GRA9T4A,1.41,676651
B00GRP5TB2,1.79,1770352
B00GRPS4IM,3.96,398380
B00GRRTL8M,4.84,1421942
B00GRSRE7Q,13.5,477065
B00GS3N5O6,29.75,1493374
B00GS6RE7W,36.73,348882
B00GS8GODU,8.99,164833
B00GS8HNSK,669.88,1330733
B00GSXWIG2,46.99,335156
B00GTGH868,32.89,302223
B00GTY9RGE,12.64,1944501
B00GU0OCEY,23.52,149258
B00GUPD6NM,19.48,1443108
B00GUT303E,5.88,143326
B00GUTPV4A,63.7,1173478
B00GUUCJ1C,7.99,545096
B00GUXIZGW,34.95,1005851
B00GV01Z3E,6.45,706523
B00GVAFIHI,7.5,997558
B00GVH0I08,6.61,1469122
B00GVM3CGK,15.95,1350488
B00GVMI63Y,196.96,1178339
B00GW4X500,6.91,258786
B00GW557GE,4.0,195108
B00GW51XFS,3.0,134654
B00GW53284,29.99,223132
B00GW58YC8,3.0,34635
B00GW7VSWO,44.5,192947
B00GWC0BCW,16.44,521638
B00GWDYPUA,9.99,242665
B00GWTUWWO,18.9,928461
B00GWZYXBO,12.99,447346
B00GX5MLDK,17.45,564322
B00GX8N8CU,27.57,1736087
B00GXF0GKU,26.0,772502
B00GXHLXB4,4.5,781098
B00GXKF7PY,23.0,784433
B00GXMXRMC,21.99,94971
B00GXSUO4A,24.95,709374
B00GXX7A7Y,18.99,243520
B00GY1NFWE,3.49,564776
B00GY5USA2,13.49,2504865
B00GYB2XIG,13.99,660295
B00GYC4DMY,8.15,2858984
B00GYFEKEW,39.99,582496
B00GYFEK9C,39.99,874835
B00GYFSWG4,19.8,215517
B00GYGB8H8,82.99,1270056
B00GYOJ44E,5.79,1332026
B00GYUV0Y0,5.99,1035433
B00GZ4O0H4,21.99,214374
B00GZHL1KK,54.42,475774
B00GZRRWC6,13.65,606596
B00GZX9JN0,14.0,701398
B00GZY6QDU,59.99,2495975
B00GZYZCBC,29.99,856337
B00GZYPS02,9.08,1182634
B00H0I16XA,22.99,1575339
B00H0IHPAS,9.26,751253
B00H13PDQK,12.63,124467
B00H1BMVHQ,14.99,939573
B00H1BFH5O,14.99,3079713
B00H1M8R3C,3.42,216989
B00H1Q4VZQ,6.54,798756
B00H29ETXQ,3.74,940800
B00H2HE8O8,55.0,992435
B00H2S7EN4,7.99,363032
B00H2S84EM,10.25,404829
B00H2V5U96,14.99,890422
B00H2V548S,14.99,1019068
B00H2V5FQO,11.99,669887
B00H33IDUQ,18.0,630854
B00H3QPULS,9.99,625226
B00H3QRGPQ,98.95,1790838
B00H3R26DC,35.71,559453
B00H412X2G,11.51,721697
B00H468DSO,3.75,1934029
B00H4C6L2I,14.99,63255
B00H4GGYJO,15.95,1378676
B00H4HCHRG,3.0,58888
B00H4HJ652,4.99,770758
B00H4JJOYI,595.0,959803
B00H4K02VG,24.95,544962
B00H4ST192,18.76,2075616
B00H5RYJ80,15.0,736807
B00H5SM9YK,15.0,983527
B00H5UF2SS,155.99,1215670
B00H5XEFXS,4.75,866677
B00H67S2O6,79.99,173987
B00H6B8L70,11.59,1192529
B00H6WUY06,10.75,476361
B00H78LF9S,30.82,1309867
B00H78M6AA,7.35,554042
B00H78NT3I,28.75,1194330
B00H78M5M4,8.13,99754
B00H78MHS6,8.13,1159454
B00H78OEC8,32.14,1033495
B00H78MMBI,20.3,1004841
B00H78QF84,7.49,991217
B00H78OJGO,30.99,1050605
B00H78SO4W,42.14,1452747
B00H78RQMI,29.72,1101360
B00H78SZN2,9.99,271095
B00H78NZYQ,36.04,1022518
B00H78Q1D8,3.85,400874
B00H78QEYE,7.84,842590
B00H78KGUM,15.75,1179088
B00H78Q570,4.55,75585
B00H78Q0XE,8.61,415622
B00H78RM2M,13.88,103209
B00H78NNDE,33.76,728140
B00H78L3UY,20.92,1223609
B00H78NTBA,8.33,666297
B00H78RYHK,40.42,1299997
B00H7JK1ZG,26.5,1273363
B00H7NZ5C6,29.99,3015372
B00H86AHHK,4.99,238032
B00H875XDM,50.99,198679
B00H95Q2I8,11.31,717944
B00H9CZDUY,31.23,346931
B00H9MVL1E,9.81,97005
B00H9WJJIQ,97.99,238706
B00HA0TRZC,15.65,627768
B00HA0T4MI,18.32,724038
B00HA19U7G,16.12,654582
B00HA1FS3Q,5.98,425225
B00HA0ZB4S,10.32,347334
B00HA6MQVI,18.4,3220537
B00HA8JNSU,7.86,186893
B00HA9CY2Q,33.56,1071980
B00HA9HR1E,28.34,2521837
B00HB24TAW,8.96,1013174
B00HB24T6Q,8.96,1953504
B00HBADYI2,11.99,176224
B00HBYDAAU,38.99,3216768
B00HC9VU6A,9.99,659813
B00HCJ1REA,25.99,1230864
B00HCKCVZI,14.83,557756
B00HDXNMBG,17.98,2988226
B00HE5BSQE,2.42,2043492
B00HE5BT90,2.33,2088984
B00HE5DUCY,3.98,449078
B00HEPBU2Q,9.99,788598
B00HETCJ72,41.42,1446852
B00HF8QOZK,7.01,136687
B00HFF691C,39.0,768184
B00HFOYLWC,29.79,968151
B00HFOYU82,32.88,861809
B00HFXW45E,7.51,303957
B00HG1ACCW,5.46,1350926
B00HG2Z32A,40.0,685782
B00HG4BOJO,28.99,2040832
B00HGDKN8S,2.99,438250
B00HGSGFWQ,8.99,458162
B00HH1DETY,129.0,807804
B00HHAX78I,24.99,285004
B00HHFNGIY,5.57,136042
B00HHVR4KY,6.99,424669
B00HI629NA,22.92,210560
B00HID2N9I,5.88,88980
B00HK1KN0Y,36.78,932502
B00HK95KCW,16.0,911780
B00HKIW6HU,5.46,829394
B00HKSTK5Q,11.23,307800
B00HKVNJQ4,5.2,140539
B00HLC87NC,18.42,62367
B00HLQN9O0,65.0,489524
B00HLRS44O,9.99,78032
B00HLRS458,30.99,715982
B00HLRS462,25.99,653020
B00HLYT53Q,19.85,150207
B00HM7QW38,16.04,687488
B00HM931MQ,7.6,906868
B00HM929RE,23.75,2649028
B00HMBN5PC,12.95,20552
B00HMCFKP4,9.99,1152117
B00HNK96UK,20.99,206053
B00HNKXT3A,14.95,107926
B00HNR5I46,7.99,413134
B00HNR8BN6,12.65,1359103
B00HNYMFVS,55.0,1262608
B00HO78CR0,4.64,870359
B00HOA5C6Q,13.3,745694
B00HOI1SDE,6.55,138361
B00HORTB66,29.35,385676
B00HP48MUY,25.0,2320796
B00HPS7JC2,3.4,2421749
B00HPWL97O,55.0,312508
B00HQ1949Y,29.0,872906
B00HQ1JARK,69.96,238594
B00HQ1YYE4,22.68,401879
B00HQ7JZ74,6.0,1496277
B00HQCSSIG,63.17,708235
B00HR5702W,7.8,499275
B00HRWTXY8,3.9,501061
B00HS1H8PY,33.99,657889
B00HS1HB2O,30.76,261555
B00HS4196U,14.99,287634
B00HS4V0A0,13.36,622275
B00HS4UYBG,12.49,1008595
B00HSNZR5K,6.13,2580052
B00HSSFEA8,17.31,1239408
B00HSZK78A,65.99,411234
B00HT6E8HY,19.89,1579470
B00HTA6V7A,3.25,1662228
B00HTC0FKC,59.99,87052
B00HTMBJZ2,13.99,734466
B00HU6SOVO,44.99,732554
B00HU6W3UW,14.0,506893
B00HU739R2,33.99,805962
B00HUFCPEW,32.0,1067646
B00HUTYVC2,42.24,1704388
B00HV09WKG,9.68,1940244
B00HV935PK,11.99,875898
B00HVAQJGG,15.99,529729
B00HVIRQFQ,79.0,770796
B00HVJN6HC,79.0,1803870
B00HVQRTDW,17.43,747848
B00HVXWG56,72.95,1164388
B00HVZ9RHO,22.95,926034
B00HWFMFGS,20.9,331726
B00HWHHON0,26.0,1006635
B00HWHO0KA,13.98,1276778
B00HWZ5XGC,14.99,162516
B00HX05QWW,8.99,169054
B00HX7AQ98,12.5,212421
B00HXKRAV2,156.5,44940
B00HY75PMU,46.53,2880932
B00HY7S61W,2.99,535535
B00HYB1D4A,12.95,1592396
B00HYEPVG8,9.59,245
B00HYFSYCK,11.6,475843
B00HYNEWKA,9.16,318769
B00HYQD1U4,155.08,1084874
B00HYUXTRA,2.89,635597
B00HYUXJNO,1.99,827532
B00HZ2VQ3G,12.71,664555
B00HZ4IFBK,14.0,1494208
B00HZFWKEW,71.74,1482714
B00HZIJNGM,99.85,1554036
B00HZKJZ6I,12.5,84713
B00HZUVMAU,66.95,663723
B00HZYUNGK,3.52,707655
B00I00N5YA,23.89,267340
B00I02NWQO,5.98,654685
B00I06U6N2,16.99,1746323
B00I0W7A6C,30.42,1215502
B00I11LBS0,13.99,129441
B00I11LBOY,13.99,775070
B00I11IYLM,20.0,459547
B00I14WSS4,11.98,454821
B00I17XUPQ,15.5,189779
B00I1KAFB0,21.1,2044103
B00I1KXYQ8,25.84,364081
B00I2LMKXO,25.0,132625
B00I2O4GOW,25.95,283605
B00I2W34HY,6.99,1306799
B00I2WUDK0,46.99,151297
B00I3F4QSQ,17.99,4311
B00I3NJ2Z0,12.64,62753
B00I4A0LRA,74.5,1572809
B00I4D4XSU,20.99,967635
B00I4FRAW4,22.86,202902
B00I4H8K8U,39.99,1510222
B00I4H474Q,69.0,1356890
B00I4ZTFCM,23.99,93972
B00I547XB2,22.99,255089
B00I5MWCQK,93.64,2013869
B00I5RFUBO,2.49,2408422
B00I6CB65M,19.99,1891790
B00I6Q0T06,45.99,1330074
B00I6Q10UO,25.0,1251770
B00I6Q118K,49.99,1459030
B00I6Z3666,31.82,649039
B00I86O3WE,64.97,42387
B00I8KBIB4,7.17,904575
B00I8S1UCI,3.99,988910
B00I8S1UTQ,8.99,727762
B00I8S1TX8,3.99,150933
B00I98A0D2,6.25,660069
B00I9GOCCO,4.72,705756
B00I9HFH3G,84.98,1011484
B00I9JDRLI,99.99,1956158
B00I9JIAFG,12.99,282551
B00I9VZT1C,5.5,82621
B00IA6KJF2,37.28,1489592
B00IA704KQ,13.99,687274
B00IA79SX0,22.98,1164203
B00IA7D688,9.61,2680383
B00IA7C2GU,10.02,1976285
B00IA9YQ1C,56.0,2043104
B00IAA1KKG,62.1,2738547
B00IAA12EA,22.99,2683016
B00IAA2FXC,14.86,1527977
B00IAA2H0I,53.68,2283045
B00IAA4ULM,18.49,842547
B00IAA5WLE,16.41,474049
B00IAA7CWG,29.04,763221
B00IAA9CC4,32.99,1751197
B00IAA8OG4,12.3,274436
B00IAA8G76,8.99,2484760
B00IAABON4,22.99,661442
B00IAAC3UC,36.76,2588948
B00IAAFBSI,38.77,1017654
B00IAAK4KI,14.95,631453
B00IAAI95K,13.61,1886004
B00IAAKEI0,12.99,1867700
B00IAANG30,92.22,1300405
B00IABHM3Y,9.9,3008648
B00IAEYN88,4.2,810250
B00IAP99OU,6.5,420391
B00IAUFYXK,45.6,958762
B00IAYT450,27.6,454870
B00IAYT33S,27.6,2264124
B00IB07UJ0,11.95,734650
B00IAZSG5S,17.0,233176
B00IB08KDU,13.49,609619
B00IBH0F40,9.99,701448
B00IBJQOWU,50.16,717017
B00IC7RMYK,9.99,1406484
B00IC7K1B6,9.99,1155018
B00ICA9GYG,7.85,262234
B00ICB0HFC,72.54,72041
B00ICCQ0VQ,15.22,1047767
B00ICE7MS4,4.99,168117
B00ICO430O,30.88,1394324
B00ID24UI0,52.0,2596439
B00ID2C2MQ,54.0,923185
B00ID6Z7DI,39.0,1659597
B00ID7BZJM,22.88,718386
B00IDEMCRE,24.96,18177
B00IDH9QIE,5.99,652221
B00IDS58DK,10.71,1468365
B00IE3Y5GK,8.0,909121
B00IE6VOIE,110.4,2370260
B00IE96IQE,35.99,884307
B00IEE0AHW,6.99,2217145
B00IET49ZG,50.73,977529
B00IEYFE7I,5.6,393216
B00IF6MKF4,35.5,1302527
B00IF7QF1S,12.0,427304
B00IFD7JYE,26.98,555904
B00IFROMPE,13.88,802443
B00IFROMCM,14.58,342041
B00IFZTQ5W,12.66,546084
B00IG0LSVQ,16.37,352521
B00IG0RLVM,30.84,517088
B00IG0X5ZS,6.1,752155
B00IG3OBS0,23.22,514597
B00IGGZ2DU,12.31,273503
B00IGJC2D0,12.75,374810
B00IGJB592,10.25,62885
B00IGJBWEK,15.77,663029
B00IGJCFBO,11.85,1002391
B00IGVI25A,29.99,281439
B00IGZMC7K,2.99,948571
B00IHGV2Y2,31.95,121372
B00IHKO1QY,7.99,1453657
B00IHNGJAM,39.0,1723717
B00IIDHII8,289.96,2014650
B00IIRK51Q,25.9,1096762
B00IITJWOU,16.58,101279
B00IIUYC5I,10.0,139845
B00IIVQRB4,92.99,272746
B00IIZG80U,10.95,34841
B00IJ3P49C,11.54,687540
B00IJ6A8F4,43.99,1043830
B00IJ868GK,12.5,52728
B00IJEX28Q,9.95,1609259
B00IJG7OX8,29.99,884364
B00IJGOHQK,17.95,598581
B00IJM524K,17.59,930294
B00IJSIPSO,4.5,691753
B00IJVD12Q,4.99,1130569
B00IK1WSUQ,11.99,212856
B00IKDMMAA,78.78,1081646
B00IKEAVQ6,31.99,2559318
B00IKMB2E8,14.31,480591
B00IKU33TW,11.97,339218
B00IL20PK4,22.8,1031521
B00ILKWVSK,13.0,998998
B00ILOW4F6,8.03,1292272
B00ILPQPN2,29.99,1503606
B00ILP4A6G,10.61,50549
B00ILXRPQ0,6.99,147775
B00IM2TEY6,18.99,556294
B00IMH18RM,19.99,1272570
B00IMK4FCE,19.0,436823
B00IMO14J2,16.5,2176985
B00IMU0D4S,189.0,1782165
B00IN9CEWC,9.86,149395
B00IN9GYS2,5.99,1231856
B00IN9K6JU,5.99,1084286
B00IN9MAYO,5.99,622697
B00INX2R52,15.99,487687
B00INX0TMA,15.99,525190
B00INY7VI4,22.25,59615
B00INYPGBS,3.5,750349
B00IO5DW30,39.99,2009492
B00IO7FVU0,19.99,1282442
B00IO7WB26,17.95,275710
B00IOE9GX6,8.09,1691200
B00IOGRXHA,125.0,855715
B00IOHVZE6,5.99,725118
B00IOK6Y1C,14.98,170153
B00IOZANP0,399.99,275786
B00IPG1ZQ4,9.99,334621
B00IPHNRUU,14.24,1575983
B00IPI0IYM,24.99,1762704
B00IPV2K3Q,24.99,240270
B00IPVCCVQ,19.95,309586
B00IPYVY4Y,15.0,589733
B00IQV4IAI,12.99,735287
B00IRDKK5C,24.0,280699
B00IRDLSM6,23.95,551492
B00IRE9TGM,3.99,1527529
B00IRJ7Q80,17.95,965302
B00IRLYOGK,11.99,501693
B00IRNRGUE,8.99,943297
B00IS6BXEK,7.25,358908
B00ISBC48Y,16.22,1559469
B00ISBTJOG,69.95,611982
B00ISCQ380,39.95,1295298
B00ISDFPD8,7.0,1193789
B00ISEJPQ0,19.99,146367
B00IT7V4T2,43.96,1529441
B00ITV1556,28.93,166380
B00ITXFKB4,1.99,628730
B00IU5EDKK,68.97,11731
B00IUHS7QO,14.32,215361
B00IUHR878,24.2,1480303
B00IUHRD0U,19.99,902034
B00IUI1E72,49.92,104661
B00IUIINDU,13.95,1064153
B00IUIOA6E,14.25,1137586
B00IUIVVMA,8.41,2514316
B00IUJJDQ0,12.95,94196
B00IUJLU84,13.99,3143775
B00IUL6M1C,11.0,429342
B00IUOH3KS,10.5,1644499
B00IUQAHDQ,21.99,856727
B00IUXS59M,7.99,384676
B00IV6QCYS,15.6,2004751
B00IVI0Y86,16.44,889698
B00IVJVFKG,13.99,273247
B00IVNQAKC,36.0,1930517
B00IWQUOV4,13.99,741993
B00IWXYB0W,28.99,605900
B00IXO4T9I,7.99,137156
B00IXPER3A,14.0,1188260
B00IXX0ESE,45.0,740918
B00IXXV8PC,38.5,404856
B00IXYMPC6,92.0,248216
B00IY2AFHY,24.95,45808
B00IY2AFHE,24.95,45808
B00IYICCJC,6.97,1058354
B00IYLW92Y,20.88,235257
B00IYNBRM0,109.95,368701
B00IYPRUYM,5.99,548179
B00IYPRZ7O,11.0,303719
B00IYQDN5G,13.99,808455
B00IYTCTX0,28.88,1078178
B00IYVKMWS,101.99,1710906
B00IZ6ANE4,32.0,864706
B00IZ9S02I,27.0,796898
B00IZEYXLK,28.44,640261
B00IZL8468,6.99,897865
B00IZLBCWQ,8.99,25176
B00IZLCPO0,39.95,330135
B00IZMJWVS,24.0,583777
B00IZPVZMO,8.24,2539988
B00J0AR41Y,14.99,1007728
B00J0K31C0,8.49,1172239
B00J1NJY7M,20.3,1138237
B00J1NU18S,18.15,2273791
B00J1NQOH0,101.35,1928344
B00J1OIC7E,20.99,633708
B00J1V86S2,9.0,1129847
B00J22BPQ0,127.55,2479967
B00J29CRWO,69.99,1516597
B00J2AV2DS,34.66,494914
B00J2B9VTE,19.76,217545
B00J2EK2VW,27.86,407812
B00J2NMJUU,37.86,1695663
B00J2R6J3Y,25.5,712479
B00J2V67DW,129.01,112861
B00J30D14K,14.3,530346
B00J35WMZY,5.99,1649445
B00J39V8N2,4.92,2937905
B00J39ZYFA,4.92,2937904
B00J3G958K,13.98,49571
B00J3Y5KOK,7.5,1063797
B00J3ZH0PG,16.1,1625328
B00J407KI2,39.5,1096624
B00J41HFQI,26.0,268721
B00J43Q0HQ,26.99,1727713
B00J4CNQYW,24.99,723341
B00J4F9I3W,17.99,648343
B00J4FKOQW,37.76,695261
B00J4NY24E,19.99,849872
B00J4T5ERW,12.99,1590513
B00J4X1X46,10.5,2229180
B00J4YB63I,8.97,119650
B00J5BGHZW,24.49,755901
B00J5FTW8M,49.99,380695
B00J5JBRFE,21.64,362254
B00J62GJNK,7.95,1160929
B00J6G8P1U,29.99,272332
B00J6HO1PI,7.99,1040914
B00J6QBG3O,5.99,638723
B00J6QDAHE,11.25,324351
B00J6Q7MC8,11.25,775028
B00J73AOZM,52.55,1090588
B00J73BE5Q,52.55,979664
B00J73FCLI,49.95,780608
B00J73ABJ6,52.55,826057
B00J746TBO,5.99,1768840
B00J7G3RIA,18.9,261034
B00J7LWZHY,105.97,728414
B00J7LX23A,114.99,984691
B00J7MYH38,14.5,848120
B00J7N4EZ8,13.5,3083150
B00J7NN9KY,80.0,2120711
B00J7ZLZCQ,4.98,1774543
B00J7ZPHS4,44.96,779992
B00J81QTSO,289.99,932754
B00J897JU8,12.88,1110227
B00J8E68N2,80.0,1168005
B00J8IJVZK,24.72,31218
B00J8NL3UG,29.99,839568
B00J8WBKFU,1.9,1520737
B00J8WHL6C,1.9,2509443
B00J97SE2G,9.98,2611190
B00J9MJDFS,5.08,63373
B00J9NP8J2,4.85,2974775
B00J9NPZ18,4.85,2368209
B00J9NPUEK,4.85,3130982
B00J9P8RC0,14.99,1293333
B00J9PI6IA,43.57,1000422
B00J9PDIOW,5.49,176584
B00J9XS3NU,19.79,626155
B00JA1A5MI,28.99,1729403
B00JA8LXHC,4.76,836357
B00JA9PGUQ,98.29,1361445
B00JAFOL7E,11.99,816045
B00JAHZLBW,44.68,1513181
B00JAIC6V4,4.55,1378560
B00JANPEAY,6.96,755109
B00JB2JARM,37.95,44711
B00JBCH3UI,14.53,991039
B00JBCQL1U,29.43,744972
B00JBESKMG,149.46,467754
B00JBM76L4,17.99,408520
B00JBUZO4W,2.89,1315801
B00JBWGHLY,15.01,206734
B00JBWH4J8,16.99,291023
B00JBWH4NE,4.73,1792404
B00JC2Q6Y6,6.99,300458
B00JCSLA6O,4.99,134973
B00JD0L6VU,27.99,1512161
B00JD4ASK6,26.4,1157402
B00JDSXSZY,19.99,2090435
B00JDVG2HW,14.95,505291
B00JE61EGK,14.4,89461
B00JE9Q2WI,95.09,1823894
B00JEE3RJO,37.43,401984
B00JEEDLOU,24.4,1402776
B00JEEL6QU,5.6,1123717
B00JEHF5O6,3.86,610605
B00JEHEQ28,3.86,163891
B00JEVW3J2,57.48,1216065
B00JEXOFQO,78.29,1074499
B00JEXT7GM,50.22,1331539
B00JEZ6024,16.6,919206
B00JF230OW,29.29,612346
B00JF9A3QI,8.81,558711
B00JFCVQAC,18.99,1807478
B00JFFSI8M,29.99,1103864
B00JFRDZ92,26.6,2586474
B00JFRCNEU,118.95,1100626
B00JFRCGI8,15.62,2426169
B00JFRPRYI,39.99,902328
B00JFRAOPU,131.62,847291
B00JFRMO08,8.75,472896
B00JFSE8OC,16.99,3060538
B00JFTGN4Y,5.46,1568455
B00JFTVPWO,17.29,1600243
B00JFU8QVQ,17.33,2985622
B00JFTWQ40,8.79,2295690
B00JG0V5UY,89.0,1379792
B00JGCIKHI,6.13,685947
B00JGKIEEE,9.23,169328
B00JGOE7FK,25.9,206263
B00JGPZFHI,52.76,369619
B00JGQ8U5G,14.99,192157
B00JGQRNB8,15.9,1002447
